Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,Engagement_Score,Contactability_Score,Lead_Score
0,3,0,0,1,3.0,1152,3.0,5,12,16,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,14.0,16.0,0,0,4,3456.0,1,0.9596973569113884
3,2,0,0,1,3.0,844,2.0,13,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,15.0,0,0,8,2532.0,1,0.8980307568959475
3,2,0,0,1,3.0,1608,2.0,13,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,15.0,0,0,8,4824.0,1,0.9379215645140394
3,2,0,0,1,3.0,1012,2.0,13,36,6,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,14.0,13.0,0,0,8,3036.0,1,0.9607201758293948
3,2,0,0,1,0.0,0,0.0,5,36,10,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,2,14.0,16.0,0,0,4,0.0,1,0.9354265322137374
2,10,0,0,1,1.0,288,1.0,3,36,3,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,14.0,20.0,0,0,8,288.0,1,0.8616577503881434
2,15,0,0,1,0.0,0,0.0,12,36,6,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,2,15.0,14.0,0,0,8,0.0,1,0.9641714232734132
0,11,0,0,1,4.0,1523,4.0,5,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,13.0,0,0,4,6092.0,1,0.965532957569754
0,3,0,0,1,3.0,7,3.0,3,12,11,5,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,14.0,18.0,0,0,8,21.0,1,0.806010286235653
1,1,0,0,1,2.0,1368,2.0,5,12,1,1,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,18.0,0,0,4,2736.0,1,0.9475486633661367
1,3,0,0,1,3.0,94,1.5,5,12,11,4,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,14.0,20.0,0,0,4,282.0,1,0.8758994781649059
0,3,0,1,1,9.0,1482,3.0,5,12,11,3,5,1,0,0,0,0,0,0,0,0,20,3,0,0,2,2,15.0,16.0,0,0,8,13338.0,0,0.7056109413784705
0,6,0,0,1,0.0,0,0.0,5,36,8,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,1,2,16.0,15.0,0,0,4,0.0,1,0.8787593797038827
2,10,0,0,1,0.0,0,0.0,3,36,13,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,14.0,19.0,0,0,2,0.0,1,0.9516859751639088
2,10,0,0,1,3.0,1743,2.0,13,36,16,7,5,1,0,0,0,0,0,0,0,0,3,2,0,0,2,1,14.0,17.0,0,0,8,5229.0,1,0.9534161542065192
2,10,1,0,1,3.0,1952,2.0,2,36,5,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,14.0,19.0,0,0,8,5856.0,0,0.9041051072825206
1,3,0,0,1,7.0,472,1.75,7,12,8,10,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,20.0,0,1,8,3304.0,1,0.9112988532987455
1,3,0,0,1,3.0,312,3.0,5,12,13,5,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,18.0,0,0,4,936.0,1,0.822474513112897
2,10,0,0,1,0.0,0,0.0,5,36,5,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,19.0,0,0,4,0.0,1,0.9686362055058243
0,11,0,0,1,2.0,25,1.0,5,12,8,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,14.0,13.0,0,0,4,50.0,1,0.8587636188750096
2,10,0,0,1,3.0,417,2.0,12,36,5,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,19.0,0,0,8,1251.0,1,0.9325391963022658
0,6,0,0,1,0.0,0,0.0,5,36,2,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,15.0,15.0,0,0,4,0.0,1,0.9364672708155485
1,1,0,0,1,2.0,1499,2.0,5,12,5,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,14.0,18.0,0,0,4,2998.0,1,0.9679539210313322
2,10,0,0,1,0.0,0,0.0,5,36,11,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,15.0,20.0,0,0,4,0.0,1,0.9627032312071406
1,3,0,0,1,21.0,1885,3.5,5,12,2,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,1,1,16.0,20.0,0,1,4,39585.0,1,0.9691767854489298
2,10,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,14.0,20.0,0,0,4,0.0,1,0.9246247677998329
0,3,0,0,1,1.0,491,1.0,9,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,1,2,16.0,15.0,0,0,8,491.0,1,0.8439910927683459
1,3,0,0,1,4.0,363,4.0,5,12,18,2,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,18.0,0,0,4,1452.0,1,0.8242141569689054
1,1,0,0,1,4.0,1588,4.0,5,34,18,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,1,1,16.0,17.0,0,1,4,6352.0,1,0.9481566838204202
1,3,0,0,1,5.0,1328,2.5,10,12,14,5,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,15.0,20.0,0,0,10,6640.0,1,0.9785632440329272
0,3,0,0,1,8.0,978,2.0,5,12,13,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,16.0,0,1,4,7824.0,1,0.9747428176280037
0,3,0,0,1,2.0,188,2.0,10,12,11,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,15.0,15.0,0,0,8,376.0,1,0.8478572218473011
0,3,0,0,1,4.0,811,1.33,3,35,13,7,6,1,0,0,0,0,0,0,0,0,3,1,0,0,2,1,14.0,18.0,0,1,2,3244.0,1,0.7834876463343952
1,1,0,0,1,2.0,813,2.0,5,12,5,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,14.0,19.0,0,1,4,1626.0,1,0.9500737100784203
0,3,0,0,0,3.0,213,1.5,3,12,5,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,13.0,15.0,0,0,8,639.0,1,0.7026904849206075
0,3,0,0,1,1.0,1203,1.0,1,12,8,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,15.0,18.0,0,0,8,1203.0,1,0.9437799657766378
0,3,0,0,1,5.0,818,2.5,10,12,5,9,5,1,0,0,0,0,0,0,0,0,3,1,0,0,2,1,15.0,18.0,0,0,8,4090.0,1,0.871831122216532
1,7,0,0,1,5.0,1016,2.5,5,12,3,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,16.0,0,1,4,5080.0,1,0.9733178414686579
1,1,0,0,1,4.0,1252,2.0,10,12,18,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,18.0,0,1,10,5008.0,1,0.9857519826221219
0,3,0,0,1,2.0,1208,2.0,5,12,16,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,14.0,16.0,0,0,8,2416.0,1,0.9635919992887009
0,3,0,0,1,5.0,1313,2.5,10,12,11,7,5,1,0,0,0,0,0,0,0,0,3,1,0,0,2,1,14.0,18.0,0,1,10,6565.0,1,0.8585736494922911
1,1,0,0,1,2.0,340,2.0,5,12,5,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,17.0,0,1,4,680.0,1,0.8078147734619678
1,7,0,0,1,8.0,248,8.0,1,12,12,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,17.0,0,1,8,1984.0,1,0.796516475396158
2,15,0,0,1,0.0,0,0.0,5,36,5,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,15.0,18.0,0,0,4,0.0,1,0.980374363740269
2,10,0,0,1,3.0,1764,3.0,5,36,5,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,14.0,20.0,0,0,4,5292.0,1,0.985134219737858
1,3,0,0,1,5.0,285,5.0,10,12,11,10,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,18.0,0,0,10,1425.0,1,0.7976018157026978
0,6,0,0,1,0.0,0,0.0,5,36,6,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,1,2,16.0,14.0,0,0,4,0.0,1,0.877964750693096
1,3,0,0,1,5.0,444,5.0,5,12,2,3,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,18.0,0,0,4,2220.0,1,0.8919451110155336
1,3,0,0,1,3.0,1160,3.0,12,12,11,2,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,18.0,0,0,8,3480.0,1,0.9749309659114708
0,3,0,0,1,4.0,49,4.0,10,12,8,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,1,1,16.0,18.0,0,0,8,196.0,1,0.8678771233127786
1,3,0,0,1,4.0,1120,4.0,5,12,5,5,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,15.0,18.0,0,0,8,4480.0,1,0.9726032279811987
1,1,0,0,1,2.0,980,2.0,5,12,5,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,2,1,13.0,18.0,0,1,4,1960.0,1,0.721323228273401
1,7,0,0,1,5.0,1254,5.0,5,12,19,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,14.0,17.0,0,1,4,6270.0,1,0.9615221577078504
0,3,0,0,1,3.0,981,3.0,5,12,8,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,14.0,15.0,0,0,4,2943.0,1,0.9741688927330013
0,3,0,0,1,3.0,717,1.5,5,12,13,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,15.0,18.0,0,0,8,2151.0,1,0.9786690632294507
1,3,0,0,1,8.0,1335,8.0,5,12,8,10,5,1,0,0,0,0,0,0,1,0,20,2,0,0,2,1,15.0,18.0,0,0,4,10680.0,1,0.973767071816812
1,3,0,0,1,8.0,1148,4.0,10,12,2,7,6,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,16.0,20.0,0,1,8,9184.0,1,0.896119660263685
1,1,0,0,1,4.0,1298,4.0,5,12,5,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,15.0,20.0,0,1,4,5192.0,1,0.9773819686104865
2,15,0,0,1,0.0,0,0.0,5,36,8,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,2,14.0,16.0,0,0,4,0.0,1,0.9587734667086124
2,10,0,0,1,0.0,0,0.0,12,36,1,7,6,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,19.0,0,0,8,0.0,1,0.9861519626843714
2,10,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,14.0,17.0,0,0,4,0.0,1,0.9013101421001244
2,10,0,0,1,0.0,0,0.0,5,36,1,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,19.0,0,0,4,0.0,1,0.9581978553275026
0,3,0,0,1,3.0,1007,1.5,9,12,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,15.0,15.0,0,0,9,3021.0,1,0.7047163808099858
2,10,0,0,1,16.0,1570,5.33,10,36,16,7,6,1,0,0,0,0,0,0,0,0,3,2,0,0,1,1,17.0,17.0,0,0,10,25120.0,1,0.8963927074926593
1,3,0,0,1,11.0,2069,5.5,5,12,2,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,1,1,16.0,18.0,0,1,4,22759.0,1,0.9623025532308109
2,15,0,0,1,0.0,0,0.0,3,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,15.0,15.0,0,0,2,0.0,1,0.9260071246320947
0,3,0,0,1,6.0,442,6.0,1,12,11,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,15.0,15.0,0,0,8,2652.0,1,0.9214583861391421
1,3,0,0,1,6.0,605,2.0,5,12,9,2,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,15.0,0,0,4,3630.0,1,0.9535442521359359
0,3,0,0,1,2.0,1334,2.0,9,12,11,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,15.0,17.0,0,0,8,2668.0,1,0.9744032986426818
2,13,1,0,1,3.0,1378,2.0,2,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,14.0,16.0,0,0,8,4134.0,0,0.7408580324353293
0,7,0,0,1,2.0,454,2.0,1,12,16,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,15.0,0,0,8,908.0,1,0.8824267285130118
2,10,0,0,1,0.0,0,0.0,5,36,1,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,14.0,19.0,0,0,4,0.0,1,0.9571301637246625
0,11,0,0,1,13.0,1097,6.5,9,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,1,2,17.0,13.0,0,0,8,14261.0,1,0.9290173803581006
2,10,0,0,1,0.0,0,0.0,5,36,8,7,5,1,0,0,0,0,0,0,0,0,3,1,0,0,2,1,15.0,18.0,0,0,8,0.0,1,0.8982064662388004
0,3,0,0,1,5.0,1577,5.0,9,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,15.0,0,0,8,7885.0,1,0.9619864209871031
2,10,0,0,1,0.0,0,0.0,5,36,5,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,15.0,19.0,0,0,4,0.0,1,0.9763682358660287
1,1,0,0,1,3.0,1662,3.0,10,12,18,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,20.0,0,1,8,4986.0,1,0.9596608670849731
0,3,0,0,1,2.0,1142,1.0,5,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,15.0,0,0,4,2284.0,1,0.9448026690241578
0,3,0,0,1,6.0,305,3.0,9,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,1,2,16.0,15.0,0,0,9,1830.0,1,0.8571714816934599
1,7,0,0,1,4.0,1652,4.0,5,12,11,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,18.0,0,1,4,6608.0,1,0.968653996111143
0,3,0,0,1,3.0,1126,1.5,5,12,7,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,15.0,14.0,0,0,4,3378.0,1,0.9724599892022107
1,1,0,0,1,7.0,834,3.5,5,12,10,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,14.0,19.0,0,1,4,5838.0,1,0.9744339269474476
0,7,0,0,1,6.0,1276,3.0,5,12,8,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,1,2,16.0,16.0,0,0,4,7656.0,1,0.964026205509214
0,7,0,0,1,5.0,893,5.0,5,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,15.0,0,0,4,4465.0,1,0.9648579832655733
1,3,0,0,1,4.0,638,4.0,12,12,9,10,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,15.0,0,0,12,2552.0,1,0.9903812180650607
1,7,0,0,1,9.0,1047,9.0,5,12,7,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,15.0,14.0,0,1,4,9423.0,1,0.977837700164623
1,3,0,0,1,4.0,854,4.0,5,12,11,10,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,17.0,0,0,4,3416.0,1,0.9693937541109778
1,11,0,0,1,4.0,453,2.0,3,12,8,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,15.0,16.0,0,1,2,1812.0,1,0.89943199475693
1,3,0,0,1,6.0,1966,6.0,5,12,2,9,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,13.0,17.0,0,0,4,11796.0,1,0.9429613418470326
1,1,0,0,1,18.0,59,2.57,5,12,2,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,16.0,0,1,4,1062.0,1,0.8392615785586635
0,3,0,0,1,2.0,1585,2.0,5,12,13,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,16.0,0,0,4,3170.0,1,0.9782821802475016
1,3,0,0,1,5.0,1169,5.0,5,12,5,4,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,18.0,0,0,8,5845.0,1,0.9667240476290573
1,7,0,0,1,4.0,1425,4.0,12,12,5,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,18.0,0,1,8,5700.0,1,0.972532779899295
2,15,1,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,15.0,15.0,0,0,8,0.0,0,0.9276137982300555
0,3,0,0,1,11.0,1551,2.75,12,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,1,2,16.0,15.0,0,0,8,17061.0,1,0.9596929203304251
1,3,0,0,1,3.0,1224,3.0,5,12,11,3,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,17.0,0,0,8,3672.0,1,0.9745253095313836
1,3,0,0,1,3.0,911,3.0,5,12,9,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,14.0,17.0,0,0,4,2733.0,1,0.819265790607289
2,6,0,0,1,2.0,1582,2.0,10,36,16,7,5,1,0,0,0,0,0,0,0,0,3,4,0,0,2,1,15.0,17.0,0,0,8,3164.0,1,0.76746159678862
0,3,0,0,1,2.0,1303,2.0,1,12,9,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,3,15.0,12.0,0,0,8,2606.0,1,0.9658732365567866
2,10,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,17.0,0,0,8,0.0,1,0.957335690999265
1,7,0,0,1,7.0,1471,3.5,5,12,19,4,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,18.0,0,1,4,10297.0,1,0.9072682380129027
0,3,0,0,1,4.0,1048,1.33,5,12,13,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,16.0,0,0,4,4192.0,1,0.9854761413825395
1,3,0,0,1,4.0,610,4.0,5,12,1,4,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,14.0,20.0,0,0,4,2440.0,1,0.9595567047029537
1,1,0,0,1,10.0,918,3.33,5,12,5,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,18.0,0,1,4,9180.0,1,0.971975390179155
2,15,0,0,1,3.0,1186,2.0,13,36,16,7,5,1,0,0,0,0,0,0,0,0,3,4,0,0,2,2,14.0,15.0,0,0,8,3558.0,1,0.9479232786918123
0,7,0,0,1,5.0,1418,5.0,5,12,1,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,16.0,0,0,8,7090.0,1,0.9736302055219904
1,1,0,0,1,2.0,1613,2.0,5,12,8,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,18.0,0,1,4,3226.0,1,0.9798879209930412
1,3,0,0,1,4.0,950,4.0,5,12,8,3,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,18.0,0,0,4,3800.0,1,0.9700875738714303
1,3,0,0,1,5.0,542,5.0,5,12,10,10,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,18.0,0,0,4,2710.0,1,0.9059420801852235
0,1,0,0,1,3.0,492,3.0,9,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,15.0,0,0,8,1476.0,1,0.8470010042051154
1,7,0,0,1,4.0,1058,2.0,5,12,14,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,14.0,20.0,0,1,8,4232.0,1,0.8876169808477589
1,1,0,0,1,4.0,1541,4.0,5,12,7,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,17.0,0,1,4,6164.0,1,0.9799423768256433
0,7,0,0,1,11.0,1700,11.0,5,12,6,7,1,1,0,0,0,0,0,0,0,0,20,2,0,0,1,3,16.0,12.0,0,0,4,18700.0,1,0.8823045307516593
0,7,0,0,1,2.0,153,2.0,3,33,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,15.0,0,0,2,306.0,1,0.7982866911302002
0,6,0,0,1,2.0,1134,1.0,12,12,11,10,4,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,16.0,0,0,8,2268.0,1,0.9549440020612161
1,3,0,0,1,4.0,1346,2.0,10,12,12,5,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,16.0,0,0,10,5384.0,1,0.963494404949131
2,10,0,0,1,0.0,0,0.0,3,36,7,7,5,1,0,0,0,0,0,0,0,0,3,1,0,0,2,2,14.0,16.0,0,0,8,0.0,1,0.8461232617092288
2,15,0,0,1,3.0,1212,2.0,13,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,14.0,15.0,0,0,8,3636.0,1,0.9364437555944822
0,3,0,0,1,3.0,837,3.0,1,23,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,15.0,0,0,8,2511.0,1,0.9636203233932057
0,3,0,0,1,10.0,764,10.0,5,12,8,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,1,2,16.0,16.0,0,0,4,7640.0,1,0.9738214531250895
1,7,0,0,1,6.0,1847,6.0,5,12,19,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,14.0,0,1,4,11082.0,1,0.9532430982263611
1,1,0,0,1,3.0,954,3.0,12,33,2,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,17.0,0,1,8,2862.0,1,0.957355292084002
1,3,0,0,1,4.0,1758,4.0,12,12,5,8,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,13.0,18.0,0,0,12,7032.0,1,0.9503742745798153
0,11,0,0,1,11.0,1863,5.5,12,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,1,2,16.0,13.0,0,0,12,20493.0,1,0.9633328401646262
1,7,1,0,1,8.0,1485,4.0,15,12,5,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,15.0,20.0,0,1,14,11880.0,0,0.8438129286788352
1,11,0,0,1,6.0,1086,2.0,5,12,18,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,15.0,0,1,4,6516.0,1,0.9726308120573592
0,11,0,0,1,5.0,865,1.67,9,12,1,4,5,1,0,0,0,0,0,0,0,0,20,2,0,0,1,2,16.0,15.0,0,0,8,4325.0,1,0.9441407716581866
0,3,0,0,1,9.0,833,9.0,10,12,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,1,2,16.0,15.0,0,0,10,7497.0,1,0.7454785632846084
0,3,0,0,1,3.0,970,3.0,12,12,11,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,16.0,0,0,8,2910.0,1,0.9675007314582657
0,3,0,0,1,7.0,1212,3.5,5,12,11,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,16.0,0,0,4,8484.0,1,0.9814999413418929
0,3,0,0,1,2.0,235,2.0,12,12,11,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,16.0,0,0,8,470.0,1,0.8414287773447132
1,3,0,0,1,7.0,1665,3.5,12,12,11,4,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,20.0,0,1,8,11655.0,1,0.9711591034272955
1,1,0,0,1,6.0,1377,6.0,12,12,11,10,5,1,0,0,0,0,0,0,0,0,0,4,0,0,1,1,16.0,18.0,0,0,12,8262.0,1,0.8441695311532116
1,1,0,0,1,1.0,315,1.0,1,12,9,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,15.0,15.0,0,1,8,315.0,1,0.8544688581142508
1,1,0,0,1,2.0,321,2.0,5,12,5,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,20.0,0,0,4,642.0,1,0.9012404952359586
2,15,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,14.0,15.0,0,0,12,0.0,1,0.8909334717854454
1,3,0,0,1,5.0,814,5.0,9,12,11,4,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,17.0,0,0,8,4070.0,1,0.9689090246996729
1,3,0,0,1,2.0,1089,2.0,5,12,18,4,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,14.0,19.0,0,0,4,2178.0,1,0.9717796098920932
0,3,0,0,1,4.0,1394,4.0,5,12,11,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,16.0,0,0,4,5576.0,1,0.9692126674629626
1,3,0,0,1,3.0,1451,3.0,5,12,5,10,5,1,0,0,0,0,0,0,0,0,2,2,0,0,2,1,14.0,18.0,0,0,4,4353.0,1,0.7054773100326254
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,15.0,0,0,8,0.0,1,0.8204259526100265
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,3,0,0,1,2,16.0,15.0,0,0,12,0.0,1,0.7815634503669611
2,10,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,17.0,0,0,8,0.0,1,0.957335690999265
0,3,0,0,1,2.0,26,1.0,5,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,15.0,0,0,8,52.0,1,0.7792699022163795
0,6,0,0,1,0.0,0,0.0,5,36,12,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,2,15.0,16.0,0,0,4,0.0,1,0.9266891791931888
1,1,0,0,1,3.0,1826,3.0,12,12,13,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,17.0,0,0,12,5478.0,1,0.9687070389298558
1,7,0,0,1,5.0,957,5.0,12,12,1,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,16.0,0,1,12,4785.0,1,0.983256231655023
0,6,0,0,1,0.0,0,0.0,5,36,11,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,1,1,16.0,17.0,0,0,4,0.0,1,0.8716114108520548
1,3,0,0,1,4.0,776,4.0,5,12,11,3,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,20.0,0,0,4,3104.0,1,0.8552632907035845
1,3,0,0,1,4.0,634,4.0,12,12,13,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,16.0,0,1,12,2536.0,1,0.9846256657568422
0,11,0,0,1,4.0,1521,4.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,9,3,0,0,2,2,14.0,13.0,0,0,12,6084.0,1,0.718357076333225
1,11,0,0,1,4.0,1653,2.0,10,12,2,3,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,14.0,18.0,0,0,10,6612.0,1,0.8687538396350601
